filename	img_id	split	sentence	swapped_sentence
4960801678.jpg	24925	val	An older man wearing a black jacket and sunglasses takes a nap on a park bench.	A nap takes an older man wearing a black jacket and sunglasses on a park bench.
496418696.jpg	24960	val	A man riding a bicycle with a plant he is taking home on the back.	A bicycle riding a man with a plant he is taking home on the back.
496418696.jpg	24960	val	A man rides a bike with a shrubbery attached to the back of it.	A bike rides a man with a shrubbery attached to the back of it.
496418696.jpg	24960	val	A man riding a bike has a bushel of brush on the back.	A bushel of brush has a man riding a bike on the back.
496418696.jpg	24960	val	A man on a bike in a gray jacket carries foliage.	Foliage carries a man on a bike in a gray jacket.
4964921391.jpg	24966	val	An Asian boy in glasses and a yellow shirt holds a blue bag while standing between two parking spaces on the street.	A blue bag holds an Asian boy in glasses and a yellow shirt while standing between two parking spaces on the street.
4964921391.jpg	24966	val	A boy with glasses wearing a bright yellow shirt is standing in a parking lot.	A parking lot is standing a boy with glasses wearing a bright yellow shirt.
4964921391.jpg	24966	val	Asian teen male in yellow shirt and black shorts stands on roadway.	Roadway stands on Asian teen male in yellow shirt and black shorts.
4964921391.jpg	24966	val	Man standing alone on the street.	Alone on the street standing man.
4968285215.jpg	25006	val	Two people walking and one dragging behind, walking in front of a building filled with graffiti behind a stone fence.	One dragging behind and two people walking, walking in front of a building filled with graffiti behind a stone fence.
4968285215.jpg	25006	val	Some people wander past a wall covered in graffiti.	A wall covered in graffiti wanders past some people.
4968285215.jpg	25006	val	Two males are walking down the street.	Down the street are walking two males.
4968291657.jpg	25007	val	A woman in a blue hat is talking to a baby in a stroller, while a small boy in is walking away.	A baby in a stroller is talking to a woman in a blue hat, while a small boy in is walking away.
4968291657.jpg	25007	val	A woman is out with a child in a jogging stroller.	A child is out with a woman in a jogging stroller.
496971341.jpg	25023	val	A black dog and a black dog are fighting over a soccer ball.	A soccer ball and a soccer ball are fighting over a black dog.
496971341.jpg	25023	val	Two dogs are gnawing at a blue and yellow ball.	A blue and yellow ball are gnawing at two dogs.
496971341.jpg	25023	val	Two dogs play and fight over a blue ball.	A blue ball play and fight over two dogs.
4970590451.jpg	25033	val	A man wearing a bright, multi-color helmet is sitting on a motorcycle.	A motorcycle is sitting on a man wearing a bright, multi-color helmet.
4970590451.jpg	25033	val	A motorcyclist is sporting a very colorful helmet.	A very colorful helmet is sporting a motorcyclist.
4970590451.jpg	25033	val	A guy is riding and has on an interesting helmet.	An interesting helmet is riding and has on a guy.
4970590451.jpg	25033	val	A man wearing a helmet is driving.	A helmet wearing a man is driving.
4972988789.jpg	25077	val	A basset hound is tied to a doorway in an alley in front of a man and woman.	A doorway is tied to a basset hound in an alley in front of a man and woman.
4972988789.jpg	25077	val	A dog is tied to something with a man in the background.	Something is tied to a dog with a man in the background.
4979962304.jpg	25142	val	In this picture we see an open air market, the tables of produce are illuminated with lamps that have red shades.	An open air market sees In this picture, the tables of produce are illuminated with lamps that have red shades.
4979962304.jpg	25142	val	Looks like a farmers market, a few tables with various items displayed.	A few tables with various items displayed looks like a farmers market.
4979962304.jpg	25142	val	Woman setting up a produce stand for the night market.	A produce stand setting up a woman for the night market.
4980845265.jpg	25154	val	A woman with glasses in a black shirt shows something to a smiling boy in a giraffe with sunglasses shirt.	Something with glasses in a black shirt shows a woman to a smiling boy in a giraffe with sunglasses shirt.
4980845265.jpg	25154	val	An older woman shows a younger male child a reptilian animal while a young girl sits in the background.	A reptilian animal shows a younger male child an older woman while a young girl sits in the background.
4980845265.jpg	25154	val	A young blond boy with a giraffe on his shirt is looking at something in an women's hand.	Something is looking at a young blond boy with a giraffe on his shirt in an women's hand.
4980845265.jpg	25154	val	A blond boy in a blue shirt is sitting with a woman wearing glasses.	A woman wearing glasses is sitting with a blond boy in a blue shirt.
4980845265.jpg	25154	val	A woman shows a small animal to a smiling young boy.	A small animal shows a woman to a smiling young boy.
4981438692.jpg	25165	val	A middle-aged couple is dancing, the man is wearing a white dress shirt with the sleeves rolled up and the woman is wearing a black dress.	The man is wearing a white dress shirt with the sleeves rolled up and the woman is wearing a black dress is dancing, a middle-aged couple.
4981438692.jpg	25165	val	A man in a sleek white shirt gazes into the woman's eyes while holding on to the back of her black and pink dress.	The woman's eyes gaze into a man in a sleek white shirt while holding on to the back of her black and pink dress.
4981438692.jpg	25165	val	A man and a woman look at each other passionately as they dance in a studio.	Each other look a man and a woman passionately as they dance in a studio.
4981438692.jpg	25165	val	Man in white and woman in black with pink sash dancing together.	Woman in black with pink sash dancing man in white together.
4983762807.jpg	25194	val	Some people run through a set of water plumes at dusk.	A set of water plumes run through some people at dusk.
4983762807.jpg	25194	val	Some people are running and playing in water spouts.	water spouts are running and playing some people.
4983762807.jpg	25194	val	A few children are playing in fountains.	In fountains are playing a few children.
4983762807.jpg	25194	val	People play in a fountain at twilight.	A fountain play people in at twilight.
498444334.jpg	25199	val	Four boys posing while one boy sets his drink down.	One boy sets four boys posing while his drink down.
498444334.jpg	25199	val	Five men pose awkwardly on steps.	Steps pose awkwardly on Five men.
498444334.jpg	25199	val	Five young men pose on the steps.	The steps pose five young men on.
4985424423.jpg	25205	val	A woman wearing a full body head covering is carrying a bag on her head as she walks through a city while other people pass by.	A bag wearing a full body head covering is carrying a woman on her head as she walks through a city while other people pass by.
